frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type
"0.001209000","0.001209000","1535971861.963375000",,"16.234863000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","60",,,,,"1",,"0",,,,"60",,"0",,"82","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.084196000","0.084196000","1535971862.047571000",,"16.319059000","192.168.1.193","192.168.1.171","49153","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"83","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.253961000","0.253961000","1535971862.301532000",,"16.573020000",,,,,"18:a6:f7:eb:77:26","30:5a:3a:62:72:80","86",,,,,"1",,"0",,,,"86",,"0",,"84","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001087000","0.001087000","1535971862.302619000",,"16.574107000",,,,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","86",,,,,"1",,"0",,,,"86",,"0",,"85","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.048840000","0.048840000","1535971862.351459000",,"16.622947000",,,,,"18:a6:f7:eb:77:26","30:5a:3a:62:72:80","42",,,,,"1",,"0",,,,"42",,"0",,"86","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002615000","0.002615000","1535971862.354074000",,"16.625562000",,,,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","42",,,,,"1",,"0",,,,"42",,"0",,"87","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.456206000","0.456206000","1535971862.810280000",,"17.081768000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","56",,,,,"1",,"0",,,,"56",,"0",,"88","0.000000000",,,,,,,,,,,,,,,,"0x000000c0",,"0",,,"12",,,,,,,,,,,,,,,,,,normal
"0.000939000","0.000939000","1535971862.811219000",,"17.082707000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","60",,,,,"1",,"0",,,,"60",,"0",,"89","0.000000000",,,,,,,,,,,,,,,,"0x000000d0",,"0",,,"13",,,,,,,,,,,,,,,,,,normal
"0.028698000","0.028698000","1535971862.839917000",,"17.111405000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"90","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.026980000","0.026980000","1535971862.866897000",,"17.138385000",,,,,"74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"91","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001131000","0.001131000","1535971862.868028000",,"17.139516000",,,,,"30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","60",,,,,"1",,"0",,,,"60",,"0",,"92","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"1.162404000","1.162404000","1535971864.030432000",,"18.301920000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"93","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002333000","0.002333000","1535971864.032765000",,"18.304253000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"94","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"8","2",,"3",,,,,"0","0",,,"motor","5",,,,,,,,normal
"0.037604000","0.037604000","1535971864.070369000",,"18.341857000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"95","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.383883000","0.383883000","1535971864.454252000",,"18.725740000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"96","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.120386000","0.120386000","1535971864.574638000",,"18.846126000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"97","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000641000","0.000641000","1535971864.575279000",,"18.846767000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"98","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"8","2",,"3",,,,,"0","0",,,"motor","5",,,,,,,,normal
"0.039435000","0.039435000","1535971864.614714000",,"18.886202000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"99","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.173686000","0.173686000","1535971864.788400000",,"19.059888000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"100","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000053000","0.000053000","1535971864.788453000",,"19.059941000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"101","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.422646000","0.422646000","1535971865.211099000",,"19.482587000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"102","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.130708000","0.130708000","1535971865.341807000",,"19.613295000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"103","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002368000","0.002368000","1535971865.344175000",,"19.615663000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"104","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"8","1",,"3",,,,,"0","0",,,"motor","5",,,,,,,,normal
"0.038215000","0.038215000","1535971865.382390000",,"19.653878000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"105","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.567740000","0.567740000","1535971865.950130000",,"20.221618000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"106","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002325000","0.002325000","1535971865.952455000",,"20.223943000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"107","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"8","1",,"3",,,,,"0","0",,,"motor","5",,,,,,,,normal
"0.014452000","0.014452000","1535971865.966907000",,"20.238395000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"108","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.023409000","0.023409000","1535971865.990316000",,"20.261804000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"109","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.322168000","0.322168000","1535971866.312484000",,"20.583972000","192.168.1.193","192.168.1.171","49153","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","56",,,,,"1",,"0",,,,"56",,"0",,"110","0.000000000",,,,,,,,,,,,,,,,"0x000000c0",,"0",,,"12",,,,,,,,,,,,,,,,,,normal
"0.001007000","0.001007000","1535971866.313491000",,"20.584979000","192.168.1.171","192.168.1.193","1883","49153","74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"111","0.000000000",,,,,,,,,,,,,,,,"0x000000d0",,"0",,,"13",,,,,,,,,,,,,,,,,,normal
"0.053847000","0.053847000","1535971866.367338000",,"20.638826000",,,,,"74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"112","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000824000","0.000824000","1535971866.368162000",,"20.639650000",,,,,"68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","42",,,,,"1",,"0",,,,"42",,"0",,"113","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.023298000","0.023298000","1535971866.391460000",,"20.662948000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","74",,,,,"1",,"0",,,,"74",,"0",,"114","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.156023000","0.156023000","1535971866.547483000",,"20.818971000","192.168.1.193","192.168.1.171","49153","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"115","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.164522000","0.164522000","1535971866.712005000",,"20.983493000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"116","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.039268000","0.039268000","1535971866.751273000",,"21.022761000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"117","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002327000","0.002327000","1535971866.753600000",,"21.025088000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"118","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"8","1",,"3",,,,,"0","0",,,"motor","5",,,,,,,,normal
"0.038351000","0.038351000","1535971866.791951000",,"21.063439000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","60",,,,,"1",,"0",,,,"60",,"0",,"119","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.384128000","0.384128000","1535971867.176079000",,"21.447567000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"120","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.191011000","0.191011000","1535971867.367090000",,"21.638578000",,,,,"74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","60",,,,,"1",,"0",,,,"60",,"0",,"121","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.571058000","0.571058000","1535971867.938148000",,"22.209636000","192.168.1.171","192.168.1.234","1883","49153","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","64",,,,,"1",,"0",,,,"64",,"0",,"122","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.013736000","0.013736000","1535971867.951884000",,"22.223372000","203.119.218.22","192.168.1.227","443","59274","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","94",,,,,"1",,"0",,,,"94",,"0",,"123","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.182236000","0.182236000","1535971868.134120000",,"22.405608000","192.168.1.133","192.168.1.171","49153","1883","60:01:94:37:e0:e1","74:d4:35:ef:e5:5a","56",,,,,"1",,"0",,,,"56",,"0",,"124","0.000000000",,,,,,,,,,,,,,,,"0x000000c0",,"0",,,"12",,,,,,,,,,,,,,,,,,normal
"0.000515000","0.000515000","1535971868.134635000",,"22.406123000","192.168.1.171","192.168.1.133","1883","49153","74:d4:35:ef:e5:5a","60:01:94:37:e0:e1","60",,,,,"1",,"0",,,,"60",,"0",,"125","0.000000000",,,,,,,,,,,,,,,,"0x000000d0",,"0",,,"13",,,,,,,,,,,,,,,,,,normal
"0.069513000","0.069513000","1535971868.204148000",,"22.475636000","192.168.1.133","192.168.1.171","49153","1883","60:01:94:37:e0:e1","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"126","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.162632000","0.162632000","1535971868.366780000",,"22.638268000",,,,,"74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","60",,,,,"1",,"0",,,,"60",,"0",,"127","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002540000","0.002540000","1535971868.369320000",,"22.640808000",,,,,"a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","42",,,,,"1",,"0",,,,"42",,"0",,"128","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.110648000","0.110648000","1535971868.479968000",,"22.751456000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"129","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000804000","0.000804000","1535971868.480772000",,"22.752260000","192.168.1.171","192.168.1.102","3000","59130","74:d4:35:ef:e5:5a","30:5a:3a:62:72:80","65",,,,,"1",,"0",,,,"65",,"0",,"130","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001457000","0.001457000","1535971868.482229000",,"22.753717000","192.168.1.102","192.168.1.171","59130","3000","30:5a:3a:62:72:80","74:d4:35:ef:e5:5a","60",,,,,"1",,"0",,,,"60",,"0",,"131","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.152585000","0.152585000","1535971868.634814000",,"22.906302000",,,,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","88",,,,,"1",,"0",,,,"88",,"0",,"132","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000149000","0.000149000","1535971868.634963000",,"22.906451000",,,,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","88",,,,,"1",,"0",,,,"88",,"0",,"133","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000353000","0.000353000","1535971868.635316000",,"22.906804000",,,,,"18:a6:f7:eb:77:26","30:5a:3a:62:72:80","88",,,,,"1",,"0",,,,"88",,"0",,"134","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000439000","0.000439000","1535971868.635755000",,"22.907243000",,,,,"18:a6:f7:eb:77:26","30:5a:3a:62:72:80","88",,,,,"1",,"0",,,,"88",,"0",,"135","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.038099000","0.038099000","1535971868.673854000",,"22.945342000","203.119.218.22","192.168.1.227","443","59274","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","94",,,,,"1",,"0",,,,"94",,"0",,"136","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.167367000","0.167367000","1535971868.841221000",,"23.112709000","192.168.1.234","192.168.1.171","49153","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"137","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.132645000","0.132645000","1535971868.973866000",,"23.245354000","192.168.1.227","203.119.218.22","59274","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"138","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000124000","0.000124000","1535971868.973990000",,"23.245478000","192.168.1.227","203.119.218.22","59274","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"139","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.116105000","0.116105000","1535971869.090095000",,"23.361583000","192.168.1.227","203.119.218.22","59274","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","94",,,,,"1",,"0",,,,"94",,"0",,"140","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.311721000","0.311721000","1535971869.401816000",,"23.673304000","203.119.218.22","192.168.1.227","443","59274","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","54",,,,,"1",,"0",,,,"54",,"0",,"141","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.078622000","0.078622000","1535971869.480438000",,"23.751926000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","74",,,,,"1",,"0",,,,"74",,"0",,"142","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.006025000","0.006025000","1535971869.486463000",,"23.757951000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","74",,,,,"1",,"0",,,,"74",,"0",,"143","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001902000","0.001902000","1535971869.488365000",,"23.759853000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"144","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.008925000","0.008925000","1535971869.497290000",,"23.768778000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","441",,,,,"1",,"0",,,,"441",,"0",,"145","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003135000","0.003135000","1535971869.500425000",,"23.771913000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","714",,,,,"1",,"0",,,,"714",,"0",,"146","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003073000","0.003073000","1535971869.503498000",,"23.774986000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","66",,,,,"1",,"0",,,,"66",,"0",,"147","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000793000","0.000793000","1535971869.504291000",,"23.775779000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","282",,,,,"1",,"0",,,,"282",,"0",,"148","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000082000","0.000082000","1535971869.504373000",,"23.775861000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","140",,,,,"1",,"0",,,,"140",,"0",,"149","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001105000","0.001105000","1535971869.505478000",,"23.776966000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"150","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000121000","0.000121000","1535971869.505599000",,"23.777087000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"151","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000711000","0.000711000","1535971869.506310000",,"23.777798000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","97",,,,,"1",,"0",,,,"97",,"0",,"152","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000876000","0.000876000","1535971869.507186000",,"23.778674000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"153","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004541000","0.004541000","1535971869.511727000",,"23.783215000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","150",,,,,"1",,"0",,,,"150",,"0",,"154","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000126000","0.000126000","1535971869.511853000",,"23.783341000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","97",,,,,"1",,"0",,,,"97",,"0",,"155","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001279000","0.001279000","1535971869.513132000",,"23.784620000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","166",,,,,"1",,"0",,,,"166",,"0",,"156","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004379000","0.004379000","1535971869.517511000",,"23.788999000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","66",,,,,"1",,"0",,,,"66",,"0",,"157","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000106000","0.000106000","1535971869.517617000",,"23.789105000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","223",,,,,"1",,"0",,,,"223",,"0",,"158","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.038012000","0.038012000","1535971869.555629000",,"23.827117000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"159","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001138000","0.001138000","1535971869.556767000",,"23.828255000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","389",,,,,"1",,"0",,,,"389",,"0",,"160","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001774000","0.001774000","1535971869.558541000",,"23.830029000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","66",,,,,"1",,"0",,,,"66",,"0",,"161","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003810000","0.003810000","1535971869.562351000",,"23.833839000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","66",,,,,"1",,"0",,,,"66",,"0",,"162","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001582000","0.001582000","1535971869.563933000",,"23.835421000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","148",,,,,"1",,"0",,,,"148",,"0",,"163","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000078000","0.000078000","1535971869.564011000",,"23.835499000","31.13.83.170","192.168.1.227","443","57189","18:a6:f7:eb:77:26","48:5a:3f:93:39:9c","101",,,,,"1",,"0",,,,"101",,"0",,"164","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001538000","0.001538000","1535971869.565549000",,"23.837037000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"165","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000738000","0.000738000","1535971869.566287000",,"23.837775000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"166","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000463000","0.000463000","1535971869.566750000",,"23.838238000","192.168.1.227","31.13.83.170","57189","443","48:5a:3f:93:39:9c","18:a6:f7:eb:77:26","118",,,,,"1",,"0",,,,"118",,"0",,"167","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
